resort_id,resort_name_canonical,latitude,longitude,altitude_top_m,snow_station_code,snow_station_label,snow_station_latitude,snow_station_longitude,snow_station_elevation_m,snow_station_active_snapshot,snow_station_type,snow_station_distance_km,snow_station_elevation_gap_to_resort_top_m,snow_station_winter_coverage_share_2013_2025,snow_station_usable_winter_seasons,snow_proxy_quality,assignment_method,relationship_type,direct_slope_representation,source_ids,limitations
morlialp,Mörlialp,46.824379,8.108318,1850,SCB2,Schönbüel,46.779375,8.103438,1777,True,SNOW_FLAT,5.017989887221777,73,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
neusell,Neusell,47.091978,8.673921,1330,YBR2,Wanne,47.035458,8.825416,1701,True,SNOW_FLAT,13.083239070224039,371,0.9995755517826825,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
nollen_unterageri,Nollen - Unterägeri,47.125504,8.557481,1050,YBR2,Wanne,47.035458,8.825416,1701,True,SNOW_FLAT,22.624397656185543,651,0.9995755517826825,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
oberiberg,Oberiberg,47.038439,8.782257,1350,YBR2,Wanne,47.035458,8.825416,1701,True,SNOW_FLAT,3.2874465593895357,351,0.9995755517826825,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
ratzi_spiringen,Ratzi Spiringen,46.88788,8.731985,1840,SCA3,Alpler Tor,46.891538,8.779539,2338,True,SNOW_FLAT,3.636508131125861,498,0.9995755517826825,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
realp,Realp,46.602162,8.497581,1680,URS2,Giltnasen,46.586786,8.513859,2169,True,SNOW_FLAT,2.1142800121821597,489,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
rigi,Rigi,47.044393,8.499298,1800,MUO2,Rupperslaui,46.938217,8.745621,2083,True,SNOW_FLAT,22.10063179292265,283,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
sattelegg_einsiedeln,Sattelegg Einsiedeln,47.125487,8.84849,1300,YBR2,Wanne,47.035458,8.825416,1701,True,SNOW_FLAT,10.162104918223928,401,0.9995755517826825,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
schnabelsberg_einsiedeln,Schnabelsberg Einsiedeln,47.141387,8.738143,1020,YBR2,Wanne,47.035458,8.825416,1701,True,SNOW_FLAT,13.505446660568555,681,0.9995755517826825,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
schratten_fluhli,Schratten Flühli,46.873193,8.007549,1235,ROA2,Rotschalp,46.774319,7.993941,1875,True,SNOW_FLAT,11.042945874678903,640,0.99830220713073,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
seebodenalp_kussnacht_am_rigi,Seebodenalp - Küssnacht am Rigi,47.06847,8.468099,1225,MUO2,Rupperslaui,46.938217,8.745621,2083,True,SNOW_FLAT,25.54686497552361,858,1.0,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
stoos,Stoos,46.977851,8.658514,1935,MUO2,Rupperslaui,46.938217,8.745621,2083,True,SNOW_FLAT,7.945251331611109,148,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
sorenberg,Sörenberg,46.809812,8.030405,2350,ROA2,Rotschalp,46.774319,7.993941,1875,True,SNOW_FLAT,4.825154804257822,475,0.99830220713073,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
wagital_vorderthal,Wägital - Vorderthal,47.124317,8.893122,1260,YBR2,Wanne,47.035458,8.825416,1701,True,SNOW_FLAT,11.131571837154212,441,0.9995755517826825,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
adelboden,Adelboden,46.493616,7.55692,2362,OTT2,Ottere,46.539702,7.561637,2017,True,SNOW_FLAT,5.137231645833328,345,0.9940577249575552,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
aeschi,Aeschi,46.646991,7.727723,1400,SCH2,Türliboden,46.576916,7.834732,2332,True,SNOW_FLAT,11.29272167895082,932,0.99830220713073,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
axalp_brienz,Axalp Brienz,46.712855,8.042511,2000,FIR2,Schmidigen-Bidmeren,46.668777,8.064403,2111,True,SNOW_FLAT,5.17787741576214,111,0.99830220713073,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
beatenberg_niederhorn,Beatenberg - Niederhorn,46.703379,7.772655,1950,SHE2,Schibe,46.748825,7.812449,1852,True,SNOW_FLAT,5.893803050676109,98,0.9868421052631579,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
eggiwil,Eggiwil,46.891772,7.77479,1000,SHE2,Schibe,46.748825,7.812449,1852,True,SNOW_FLAT,16.151221180547164,852,0.9868421052631579,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
elsigenalp_metschalp_frutigen,Elsigenalp - Metschalp Frutigen,46.522139,7.623138,2300,ELS2,Elsige,46.529602,7.641641,2143,True,SNOW_FLAT,1.640885296715879,157,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
engstligenalp_adelboden,Engstligenalp - Adelboden,46.437739,7.570224,2373,TRU2,Trubelboden,46.370951,7.585572,2459,True,SNOW_FLAT,7.519160674149442,86,0.9995755517826825,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
eriz,Eriz,46.781343,7.825141,1400,SHE2,Schibe,46.748825,7.812449,1852,True,SNOW_FLAT,3.7428408685555477,452,0.9868421052631579,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
faltschen_reichenbach_im_kandertal,Faltschen - Reichenbach im Kandertal,46.630739,7.719454,1360,SCH2,Türliboden,46.576916,7.834732,2332,True,SNOW_FLAT,10.647837917993726,972,0.99830220713073,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
gadmen,Gadmen,46.738742,8.35102,1300,GAD2,Gschletteregg,46.744189,8.397488,2063,True,SNOW_FLAT,3.592337783095158,763,0.9995755517826825,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
grimmialp_diemtigtal,Grimmialp Diemtigtal,46.561575,7.481089,1890,FAE2,Färmel,46.520413,7.495249,1971,True,SNOW_FLAT,4.703398037463817,81,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
gstaad,Gstaad,46.491597,7.318869,3000,LAU2,Trüttlisbergpass,46.426029,7.379867,1970,True,SNOW_FLAT,8.659552834776559,1030,1.0,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
habkern,Habkern,46.727154,7.863808,1485,SHE2,Schibe,46.748825,7.812449,1852,True,SNOW_FLAT,4.5961947825726215,367,0.9868421052631579,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
heiligenschwendi_hubelweid,Heiligenschwendi - Hubelweid,46.751028,7.684973,1150,SHE2,Schibe,46.748825,7.812449,1852,True,SNOW_FLAT,9.715367015690621,702,0.9868421052631579,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
jaunpass,Jaunpass,46.592276,7.338685,1700,JAU2,Fochsen,46.633049,7.274541,1707,True,SNOW_FLAT,6.675334426113314,7,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
kiental,Kiental,46.580575,7.710857,1411,ELS2,Elsige,46.529602,7.641641,2143,True,SNOW_FLAT,7.754775938733489,732,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
lenk,Lenk,46.446255,7.431993,2362,LAU2,Trüttlisbergpass,46.426029,7.379867,1970,True,SNOW_FLAT,4.584115757312947,392,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
meiringen_hasliberg,Meiringen - Hasliberg,46.747918,8.230219,2433,GUT2,Homad,46.67931,8.289691,2115,True,SNOW_FLAT,8.874590937920539,318,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
riffenmatt,Riffenmatt,46.76325,7.355116,1140,STH2,Vorderstocken,46.682049,7.519649,1791,True,SNOW_FLAT,15.4540023036918,651,0.9987266553480475,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
rossberg_oberwil,Rossberg - Oberwil,46.639537,7.44195,1550,STH2,Vorderstocken,46.682049,7.519649,1791,True,SNOW_FLAT,7.583260244098265,241,0.9987266553480475,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
schilthorn_jungfrau_ski_region_murren_schilthorn,Schilthorn Jungfrau Ski Region Mürren - Schilthorn,46.561752,7.856255,3000,SCH2,Türliboden,46.576916,7.834732,2332,True,SNOW_FLAT,2.355879347705687,668,0.99830220713073,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
schwanden_sigriswil_thunersee,Schwanden - Sigriswil Thunersee,46.731449,7.744246,1440,SHE2,Schibe,46.748825,7.812449,1852,True,SNOW_FLAT,5.544790182056364,412,0.9868421052631579,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
springenboden_diemtigtal,Springenboden Diemtigtal,46.617905,7.572842,1540,STH2,Vorderstocken,46.682049,7.519649,1791,True,SNOW_FLAT,8.207192994940353,251,0.9987266553480475,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
wengen_jungfrau_ski_region_grindelwald_wengen,Wengen Jungfrau Ski Region Grindelwald - Wengen,46.612658,7.942171,2500,MAE2,Itramen,46.618649,7.943542,2162,True,SNOW_FLAT,0.6743495895506941,338,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
wiriehorn_diemtigtal,Wiriehorn Diemtigtal,46.594923,7.530742,1725,OTT2,Ottere,46.539702,7.561637,2017,True,SNOW_FLAT,6.578870871270779,292,0.9940577249575552,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
alpsteinblick_gonten,Alpsteinblick Gonten,47.317325,9.343958,1190,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,22.059921155042538,420,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
amden,Amden,47.159431,9.146032,1684,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,1.2699217944466519,74,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
atzmannig,Atzmännig,47.281732,9.003813,1200,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,16.394263221566113,410,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
bildhaus_am_ricken,Bildhaus am Ricken,47.24931,9.034485,860,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,12.174637375246052,750,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
braunwald,Braunwald,46.951258,8.990593,1901,ORT2,Ortstock Matt,46.918082,8.95855,1824,True,SNOW_FLAT,4.419050352195627,77,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
brulisau_brulisau_leugangen,Brülisau Brülisau - Leugangen,47.296306,9.454561,1100,MLB2,Bärgtälli,47.088468,9.61177,1974,True,SNOW_FLAT,25.98473206412966,874,1.0,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
buchserberg_skilift_buchserberg_malbun,Buchserberg Skilift Buchserberg - Malbun,47.146309,9.430776,1475,MLB2,Bärgtälli,47.088468,9.61177,1974,True,SNOW_FLAT,15.130487875908996,499,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
degersheim,Degersheim,47.368843,9.197,1034,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,22.33964986113985,576,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
ebenalp_horn,Ebenalp - Horn,47.284877,9.413481,1726,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,23.791967205700193,116,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
egg_hallau,Egg Hallau,47.699047,8.438873,560,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,79.28126121202943,1050,1.0,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
elm,Elm,46.920329,9.15689,2100,ELM2,Chüebodensee,46.935609,9.136501,2058,True,SNOW_FLAT,2.2986908266600965,42,0.9961799660441426,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
flumserberg,Flumserberg,47.078072,9.266882,2222,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,13.741382504670014,612,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
grub_kaien,Grub Kaien,47.441069,9.503018,1065,MLB2,Bärgtälli,47.088468,9.61177,1974,True,SNOW_FLAT,40.05707328655541,909,1.0,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
hamberg_gahwil,Hamberg - Gähwil,47.39527,9.001708,905,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,27.25279792467418,705,1.0,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
heiden_bischofsberg,Heiden Bischofsberg,47.433732,9.533338,940,MLB2,Bärgtälli,47.088468,9.61177,1974,True,SNOW_FLAT,38.845212841742864,1034,1.0,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
hemberg,Hemberg,47.281835,9.173477,1120,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,12.504737111759374,490,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
hornli_schonengrund,Hörnli - Schönengrund,47.311824,9.21129,970,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,16.413746757230683,640,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
jakobsbad_kronberg,Jakobsbad - Kronberg,47.320672,9.321728,1663,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,21.255093814494096,53,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
kerenzerberg,Kerenzerberg,47.105537,9.125776,1280,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,7.4344805316667,330,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
