station_abbr,month_date,daily_rows_present,temperature_mean_observed_days,temperature_min_observed_days,temperature_max_observed_days,precipitation_observed_days,invalid_negative_precipitation_days,air_temperature_mean_c,air_temperature_daily_min_mean_c,air_temperature_daily_max_mean_c,freezing_days,precipitation_total_mm,precipitation_days_ge_1mm,calendar_days,temperature_mean_coverage_share,temperature_min_coverage_share,temperature_max_coverage_share,precipitation_coverage_share,freezing_day_share_observed,precipitation_day_ge_1mm_share_observed,month_weather_proxy_usable,calendar_month,climatology_years,air_temperature_2013_2025_normal_c,precipitation_2013_2025_normal_mm,air_temperature_anomaly_c,precipitation_anomaly_mm,precipitation_ratio_to_2013_2025_normal,weather_source_id,precipitation_observation_window,weather_station_name,weather_station_elevation_m,weather_station_latitude,weather_station_longitude
INT,2024-09-01,30,30,30,30,30,0,13.65,9.856666666666666,18.2,0,126.89999999999999,12,30,1.0,1.0,1.0,1.0,0.0,0.4,True,9,13,14.903076923076924,91.58461538461538,-1.2530769230769234,35.315384615384616,1.3856038971946918,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2024-10-01,31,31,31,31,31,0,11.106451612903227,7.848387096774194,15.303225806451612,0,92.6,12,31,1.0,1.0,1.0,1.0,0.0,0.3870967741935484,True,10,13,10.46575682382134,78.56923076923077,0.6406947890818859,14.030769230769224,1.1785784217740356,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2024-11-01,30,30,30,30,30,0,4.52,1.5899999999999999,8.633333333333333,10,89.0,7,30,1.0,1.0,1.0,1.0,0.3333333333333333,0.23333333333333334,True,11,13,4.8966666666666665,85.96923076923076,-0.3766666666666669,3.0307692307692378,1.0352541159627775,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2024-12-01,31,31,31,31,31,0,1.1935483870967742,-1.1774193548387097,3.545161290322581,23,106.9,9,31,1.0,1.0,1.0,1.0,0.7419354838709677,0.2903225806451613,True,12,13,1.5759305210918115,86.87692307692306,-0.3823821339950373,20.023076923076943,1.230476359128741,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2025-01-01,31,31,31,31,31,0,1.2838709677419355,-1.461290322580645,4.699999999999999,19,119.19999999999999,12,31,1.0,1.0,1.0,1.0,0.6129032258064516,0.3870967741935484,True,1,13,0.7950372208436725,91.34615384615384,0.4888337468982631,27.85384615384615,1.3049263157894737,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2025-02-01,28,28,28,28,28,0,2.7535714285714286,-0.65,6.742857142857143,19,31.3,4,28,1.0,1.0,1.0,1.0,0.6785714285714286,0.14285714285714285,True,2,13,2.4856858658582794,66.50769230769231,0.2678855627131491,-35.20769230769231,0.47062225306500116,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2025-03-01,31,31,31,31,31,0,7.145161290322581,2.6193548387096777,12.270967741935483,8,29.9,6,31,1.0,1.0,1.0,1.0,0.25806451612903225,0.1935483870967742,True,3,13,5.909429280397022,75.63846153846154,1.2357320099255586,-45.73846153846154,0.3953015356452761,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2025-04-01,30,30,30,30,30,0,10.72,4.9,16.996666666666666,0,102.60000000000002,9,30,1.0,1.0,1.0,1.0,0.0,0.3,True,4,13,9.741025641025642,74.9,0.9789743589743587,27.700000000000017,1.3698264352469962,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2025-05-01,31,31,31,31,31,0,13.158064516129032,8.551612903225806,18.183870967741935,0,155.10000000000002,15,31,1.0,1.0,1.0,1.0,0.0,0.4838709677419355,True,5,13,13.02183622828784,136.86153846153846,0.1362282878411918,18.238461538461564,1.13326214028777,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2025-06-01,30,30,30,30,30,0,20.43,14.703333333333335,26.603333333333335,0,77.99999999999999,11,30,1.0,1.0,1.0,1.0,0.0,0.36666666666666664,True,6,13,18.124358974358977,111.45384615384614,2.305641025641023,-33.45384615384616,0.6998412588860514,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2025-07-01,31,31,31,31,31,0,18.358064516129033,14.009677419354839,23.938709677419357,0,198.20000000000002,18,31,1.0,1.0,1.0,1.0,0.0,0.5806451612903226,True,7,13,19.60893300248139,148.76923076923077,-1.2508684863523563,49.43076923076924,1.3322647362978284,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2025-08-01,31,31,31,31,31,0,19.325806451612905,14.393548387096773,25.383870967741935,0,109.79999999999998,10,31,1.0,1.0,1.0,1.0,0.0,0.3225806451612903,True,8,12,18.798387096774196,131.79166666666666,0.5274193548387096,-21.991666666666674,0.833133101485931,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2025-09-01,30,30,30,30,30,0,14.283333333333333,10.370000000000001,19.15666666666667,0,130.6,14,30,1.0,1.0,1.0,1.0,0.0,0.4666666666666667,True,9,13,14.903076923076924,91.58461538461538,-0.6197435897435906,39.01538461538462,1.426003695615656,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2025-10-01,31,31,31,31,31,0,9.696774193548388,6.225806451612903,13.758064516129032,0,96.2,8,31,1.0,1.0,1.0,1.0,0.0,0.25806451612903225,True,10,13,10.46575682382134,78.56923076923077,-0.7689826302729532,17.630769230769232,1.2243978852555317,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2025-11-01,30,30,30,30,30,0,4.253333333333333,0.45333333333333325,8.566666666666666,8,92.7,11,30,1.0,1.0,1.0,1.0,0.26666666666666666,0.36666666666666664,True,11,13,4.8966666666666665,85.96923076923076,-0.6433333333333335,6.730769230769241,1.0782927702219043,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2025-12-01,31,31,31,31,31,0,1.832258064516129,-0.45806451612903226,4.683870967741935,20,24.900000000000002,2,31,1.0,1.0,1.0,1.0,0.6451612903225806,0.06451612903225806,True,12,13,1.5759305210918115,86.87692307692306,0.2563275434243175,-61.97692307692306,0.28661236054542244,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2026-01-01,31,31,31,31,31,0,-0.1387096774193549,-3.319354838709677,3.454838709677419,29,26.599999999999998,5,31,1.0,1.0,1.0,1.0,0.9354838709677419,0.16129032258064516,True,1,13,0.7950372208436725,91.34615384615384,-0.9337468982630274,-64.74615384615385,0.2912,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2026-02-01,28,28,28,28,28,0,4.492857142857143,0.9178571428571428,9.057142857142857,7,85.2,12,28,1.0,1.0,1.0,1.0,0.25,0.42857142857142855,True,2,13,2.4856858658582794,66.50769230769231,2.0071712769988634,18.692307692307693,1.281054823039556,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
INT,2026-03-01,31,31,31,31,31,0,5.658064516129032,0.8806451612903226,11.596774193548388,7,79.6,7,31,1.0,1.0,1.0,1.0,0.22580645161290322,0.22580645161290322,True,3,13,5.909429280397022,75.63846153846154,-0.2513647642679899,3.961538461538453,1.0523746567680259,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Interlaken,578.0,46.672033,7.87045
MER,2013-01-01,31,31,31,31,31,0,-1.4967741935483871,-5.251612903225807,1.3774193548387097,30,76.10000000000001,11,31,1.0,1.0,1.0,1.0,0.967741935483871,0.3548387096774194,True,1,13,-0.29255583126550866,91.42307692307692,-1.2042183622828784,-15.323076923076911,0.8323937736642828,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2013-02-01,28,28,28,28,28,0,-2.682142857142857,-6.703571428571428,0.5214285714285714,27,77.80000000000001,12,28,1.0,1.0,1.0,1.0,0.9642857142857143,0.42857142857142855,True,2,13,1.6453012504736644,62.17692307692308,-4.327444107616522,15.62307692307693,1.25126809352963,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2013-03-01,31,31,31,31,31,0,3.2870967741935484,-0.7709677419354839,7.5,17,42.0,10,31,1.0,1.0,1.0,1.0,0.5483870967741935,0.3225806451612903,True,3,13,5.711166253101737,84.65384615384616,-2.424069478908189,-42.65384615384616,0.49613811903680144,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2013-04-01,30,30,30,30,30,0,8.876666666666667,3.56,14.25,6,68.39999999999999,9,30,1.0,1.0,1.0,1.0,0.2,0.3,True,4,13,9.621025641025641,79.96923076923076,-0.744358974358974,-11.56923076923077,0.8553289726818006,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2013-05-01,31,31,31,31,31,0,10.66451612903226,6.377419354838709,15.36774193548387,0,193.2,20,31,1.0,1.0,1.0,1.0,0.0,0.6451612903225806,True,5,13,12.832258064516129,136.54615384615383,-2.1677419354838694,56.65384615384616,1.4149062024674668,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2013-06-01,30,30,30,30,30,0,15.643333333333334,10.426666666666668,20.69,0,111.60000000000001,13,30,1.0,1.0,1.0,1.0,0.0,0.43333333333333335,True,6,13,17.716666666666665,127.0,-2.0733333333333306,-15.399999999999991,0.878740157480315,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2013-07-01,31,31,31,31,31,0,19.53548387096774,13.161290322580646,25.932258064516127,0,68.7,8,31,1.0,1.0,1.0,1.0,0.0,0.25806451612903225,True,7,13,18.970223325062037,162.07692307692307,0.565260545905705,-93.37692307692306,0.4238728049359279,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2013-08-01,31,31,31,31,31,0,17.56451612903226,12.070967741935483,23.23225806451613,0,110.0,11,31,1.0,1.0,1.0,1.0,0.0,0.3548387096774194,True,8,13,18.156575682382133,160.6153846153846,-0.5920595533498734,-50.61538461538461,0.6848659003831418,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2013-09-01,30,30,30,30,30,0,14.103333333333333,9.256666666666666,19.216666666666665,0,108.39999999999999,13,30,1.0,1.0,1.0,1.0,0.0,0.43333333333333335,True,9,13,14.331538461538461,99.53076923076922,-0.2282051282051274,8.869230769230768,1.0891104413014916,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2013-10-01,31,31,31,31,31,0,10.964516129032257,7.187096774193548,15.470967741935485,0,82.1,13,31,1.0,1.0,1.0,1.0,0.0,0.41935483870967744,True,10,13,10.110421836228287,89.6923076923077,0.8540942928039694,-7.592307692307699,0.9153516295025729,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2013-11-01,30,30,30,30,30,0,3.0266666666666664,-0.0833333333333333,5.85,14,126.8,15,30,1.0,1.0,1.0,1.0,0.4666666666666667,0.5,True,11,13,4.252307692307692,94.36923076923077,-1.2256410256410257,32.43076923076923,1.3436582980110858,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2013-12-01,31,31,31,31,31,0,-1.3612903225806452,-4.770967741935484,2.5935483870967744,29,43.300000000000004,4,31,1.0,1.0,1.0,1.0,0.9354838709677419,0.12903225806451613,True,12,13,0.14491315136476418,86.79230769230769,-1.5062034739454093,-43.49230769230768,0.4988921386156165,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2014-01-01,31,31,31,31,31,0,1.0516129032258066,-2.519354838709677,4.467741935483871,28,65.5,13,31,1.0,1.0,1.0,1.0,0.9032258064516129,0.41935483870967744,True,1,13,-0.29255583126550866,91.42307692307692,1.3441687344913151,-25.92307692307692,0.7164493058477073,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2014-02-01,28,28,28,28,28,0,3.142857142857143,-0.725,7.767857142857143,17,76.5,14,28,1.0,1.0,1.0,1.0,0.6071428571428571,0.5,True,2,13,1.6453012504736644,62.17692307692308,1.4975558923834784,14.323076923076918,1.230360014845973,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2014-03-01,31,31,31,31,31,0,6.158064516129032,-0.16129032258064516,12.680645161290323,19,40.4,5,31,1.0,1.0,1.0,1.0,0.6129032258064516,0.16129032258064516,True,3,13,5.711166253101737,84.65384615384616,0.4468982630272951,-44.25384615384616,0.47723761926397085,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2014-04-01,30,30,30,30,30,0,10.376666666666667,4.6,15.666666666666666,2,88.8,10,30,1.0,1.0,1.0,1.0,0.06666666666666667,0.3333333333333333,True,4,13,9.621025641025641,79.96923076923076,0.755641025641026,8.830769230769235,1.1104270873412851,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2014-05-01,31,31,31,31,31,0,12.100000000000001,6.816129032258065,16.845161290322583,1,112.19999999999999,13,31,1.0,1.0,1.0,1.0,0.03225806451612903,0.41935483870967744,True,5,13,12.832258064516129,136.54615384615383,-0.7322580645161274,-24.34615384615384,0.8217001859050195,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2014-06-01,30,30,30,30,30,0,16.863333333333333,10.703333333333335,22.83,0,85.9,13,30,1.0,1.0,1.0,1.0,0.0,0.43333333333333335,True,6,13,17.716666666666665,127.0,-0.8533333333333317,-41.099999999999994,0.6763779527559055,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2014-07-01,31,31,31,31,31,0,16.961290322580645,12.296774193548387,21.9,0,305.20000000000005,20,31,1.0,1.0,1.0,1.0,0.0,0.6451612903225806,True,7,13,18.970223325062037,162.07692307692307,-2.008933002481392,143.12307692307698,1.883056478405316,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2014-08-01,31,31,31,31,31,0,15.616129032258065,11.503225806451614,20.161290322580644,0,196.5,20,31,1.0,1.0,1.0,1.0,0.0,0.6451612903225806,True,8,13,18.156575682382133,160.6153846153846,-2.5404466501240677,35.88461538461539,1.223419540229885,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2014-09-01,30,30,30,30,30,0,14.2,9.316666666666666,19.456666666666667,0,84.0,10,30,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,True,9,13,14.331538461538461,99.53076923076922,-0.1315384615384616,-15.530769230769224,0.8439601205657316,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2014-10-01,31,31,31,31,31,0,11.125806451612902,6.170967741935484,16.119354838709675,2,104.1,10,31,1.0,1.0,1.0,1.0,0.06451612903225806,0.3225806451612903,True,10,13,10.110421836228287,89.6923076923077,1.0153846153846153,14.407692307692301,1.1606346483704975,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2014-11-01,30,30,30,30,30,0,6.136666666666667,1.93,10.629999999999999,7,91.8,6,30,1.0,1.0,1.0,1.0,0.23333333333333334,0.2,True,11,13,4.252307692307692,94.36923076923077,1.8843589743589746,-2.5692307692307708,0.9727746984023475,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2014-12-01,31,31,31,31,31,0,1.3709677419354838,-1.9483870967741934,3.9129032258064513,20,52.60000000000001,11,31,1.0,1.0,1.0,1.0,0.6451612903225806,0.3548387096774194,True,12,13,0.14491315136476418,86.79230769230769,1.2260545905707196,-34.19230769230768,0.606044491713197,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2015-01-01,31,31,31,31,31,0,0.16451612903225804,-3.7161290322580647,3.690322580645161,27,120.4,15,31,1.0,1.0,1.0,1.0,0.8709677419354839,0.4838709677419355,True,1,13,-0.29255583126550866,91.42307692307692,0.4570719602977667,28.976923076923086,1.316954143878839,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2015-02-01,28,28,28,28,28,0,-1.6714285714285713,-6.171428571428571,2.1,27,31.7,7,28,1.0,1.0,1.0,1.0,0.9642857142857143,0.25,True,2,13,1.6453012504736644,62.17692307692308,-3.3167298219022356,-30.476923076923082,0.5098354571322529,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2015-03-01,31,31,31,31,31,0,5.464516129032258,0.2096774193548387,10.77741935483871,14,98.4,11,31,1.0,1.0,1.0,1.0,0.45161290322580644,0.3548387096774194,True,3,13,5.711166253101737,84.65384615384616,-0.24665012406947895,13.746153846153845,1.1623807360290777,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2015-04-01,30,30,30,30,30,0,9.436666666666667,2.69,15.506666666666666,6,91.89999999999999,10,30,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,True,4,13,9.621025641025641,79.96923076923076,-0.18435897435897353,11.93076923076923,1.149191996921893,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2015-05-01,31,31,31,31,31,0,13.135483870967741,7.812903225806451,18.43548387096774,0,179.70000000000002,14,31,1.0,1.0,1.0,1.0,0.0,0.45161290322580644,True,5,13,12.832258064516129,136.54615384615383,0.30322580645161246,43.15384615384619,1.3160385330403923,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2015-06-01,30,30,30,30,30,0,17.863333333333333,12.463333333333333,23.186666666666667,0,103.00000000000001,8,30,1.0,1.0,1.0,1.0,0.0,0.26666666666666666,True,6,13,17.716666666666665,127.0,0.14666666666666828,-23.999999999999986,0.8110236220472442,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2015-07-01,31,31,31,31,31,0,21.12258064516129,14.509677419354839,27.429032258064517,0,100.1,8,31,1.0,1.0,1.0,1.0,0.0,0.25806451612903225,True,7,13,18.970223325062037,162.07692307692307,2.1523573200992523,-61.97692307692307,0.617607973421927,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2015-08-01,31,31,31,31,31,0,18.809677419354838,13.096774193548388,24.651612903225807,0,120.5,11,31,1.0,1.0,1.0,1.0,0.0,0.3548387096774194,True,8,13,18.156575682382133,160.6153846153846,0.6531017369727046,-40.11538461538461,0.7502394636015326,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2015-09-01,30,30,30,30,30,0,12.776666666666667,8.056666666666667,17.653333333333332,0,83.1,11,30,1.0,1.0,1.0,1.0,0.0,0.36666666666666664,True,9,13,14.331538461538461,99.53076923076922,-1.5548717948717936,-16.43076923076923,0.8349176907025272,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2015-10-01,31,31,31,31,31,0,8.583870967741936,4.338709677419355,12.890322580645162,1,71.5,9,31,1.0,1.0,1.0,1.0,0.03225806451612903,0.2903225806451613,True,10,13,10.110421836228287,89.6923076923077,-1.5265508684863516,-18.192307692307693,0.7971698113207547,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2015-11-01,30,30,30,30,30,0,4.123333333333333,0.07666666666666662,8.96,11,87.9,7,30,1.0,1.0,1.0,1.0,0.36666666666666664,0.23333333333333334,True,11,13,4.252307692307692,94.36923076923077,-0.12897435897435905,-6.469230769230762,0.9314476687316596,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2015-12-01,31,31,31,31,31,0,-0.6387096774193549,-3.838709677419355,3.0064516129032257,29,13.8,3,31,1.0,1.0,1.0,1.0,0.9354838709677419,0.0967741935483871,True,12,13,0.14491315136476418,86.79230769230769,-0.7836228287841192,-72.99230769230769,0.15900026588673227,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2016-01-01,31,31,31,31,31,0,0.19032258064516122,-3.4387096774193546,3.325806451612903,24,109.6,18,31,1.0,1.0,1.0,1.0,0.7741935483870968,0.5806451612903226,True,1,13,-0.29255583126550866,91.42307692307692,0.4828784119106699,18.176923076923075,1.198822044594026,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2016-02-01,29,29,29,29,29,0,2.737931034482759,-1.2206896551724138,6.620689655172414,19,122.89999999999999,16,29,1.0,1.0,1.0,1.0,0.6551724137931034,0.5517241379310345,True,2,13,1.6453012504736644,62.17692307692308,1.0926297840090946,60.72307692307691,1.97661759247804,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2016-03-01,31,31,31,31,31,0,4.354838709677419,-0.8709677419354839,9.5,19,50.6,9,31,1.0,1.0,1.0,1.0,0.6129032258064516,0.2903225806451613,True,3,13,5.711166253101737,84.65384615384616,-1.3563275434243183,-34.05384615384616,0.5977283053157655,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2016-04-01,30,30,30,30,30,0,9.173333333333334,3.6133333333333337,14.526666666666667,4,113.8,13,30,1.0,1.0,1.0,1.0,0.13333333333333333,0.43333333333333335,True,4,13,9.621025641025641,79.96923076923076,-0.44769230769230717,33.830769230769235,1.4230473258945748,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2016-05-01,31,31,31,31,31,0,12.619354838709677,6.835483870967742,17.729032258064517,0,192.89999999999998,14,31,1.0,1.0,1.0,1.0,0.0,0.45161290322580644,True,5,13,12.832258064516129,136.54615384615383,-0.2129032258064516,56.35384615384615,1.412709143146865,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2016-06-01,30,30,30,30,30,0,15.756666666666666,11.246666666666666,20.720000000000002,0,211.20000000000002,23,30,1.0,1.0,1.0,1.0,0.0,0.7666666666666667,True,6,13,17.716666666666665,127.0,-1.959999999999999,84.20000000000002,1.6629921259842522,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2016-07-01,31,31,31,31,31,0,18.44516129032258,13.077419354838709,24.10967741935484,0,209.1,14,31,1.0,1.0,1.0,1.0,0.0,0.45161290322580644,True,7,13,18.970223325062037,162.07692307692307,-0.5250620347394559,47.02307692307693,1.2901281442809682,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2016-08-01,31,31,31,31,31,0,17.458064516129035,11.893548387096773,23.638709677419353,0,185.60000000000002,11,31,1.0,1.0,1.0,1.0,0.0,0.3548387096774194,True,8,13,18.156575682382133,160.6153846153846,-0.6985111662530983,24.98461538461541,1.1555555555555557,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2016-09-01,30,30,30,30,30,0,15.303333333333335,10.120000000000001,21.240000000000002,0,91.3,7,30,1.0,1.0,1.0,1.0,0.0,0.23333333333333334,True,9,13,14.331538461538461,99.53076923076922,0.9717948717948737,-8.230769230769226,0.9173042739006106,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2016-10-01,31,31,31,31,31,0,8.174193548387096,3.735483870967742,12.825806451612904,1,67.19999999999999,7,31,1.0,1.0,1.0,1.0,0.03225806451612903,0.22580645161290322,True,10,13,10.110421836228287,89.6923076923077,-1.9362282878411907,-22.492307692307705,0.7492281303602057,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2016-11-01,30,30,30,30,30,0,5.623333333333333,1.5,9.05,12,94.80000000000001,10,30,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,True,11,13,4.252307692307692,94.36923076923077,1.371025641025641,0.43076923076924345,1.0045647212259539,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
MER,2016-12-01,31,31,31,31,31,0,-2.490322580645161,-5.961290322580646,1.832258064516129,30,0.8,0,31,1.0,1.0,1.0,1.0,0.967741935483871,0.0,True,12,13,0.14491315136476418,86.79230769230769,-2.6352357320099253,-85.99230769230769,0.009217406718071437,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Meiringen,589.0,46.732222,8.169247
